id	measurementType	measurementValue	measurementUnit	measurementDeterminedBy	measurementRemarks
d1fe553b-09ef-4573-ac0f-edb87d51f00c	Elevation_Plain	0			
7462651b-bd86-4617-a56a-b0273af48759	Elevation_Plain	1			
c0cd9062-c94a-434d-8b3f-3fe3f6cb9451	Elevation_Plain	1			
38954991-af1e-4a58-a302-c329d83904e8	Elevation_Plain	0			
e5d892cf-90c7-4a3c-bafd-a6f59b10d899	Elevation_Plain	1			
7d115308-9dec-4245-9952-558e1b0b5c4d	Elevation_Plain	1			
a89ff203-f1ac-4074-aa3c-83606f634a48	Elevation_Plain	1			
8a4af6ee-2f37-45e6-968b-8a91dadfe1cf	Elevation_Plain	1			
1cd20daa-e94c-4b5b-8086-29c661e64797	Elevation_Plain	1			
3daea2c8-eae5-4176-b934-1952f56ed016	Elevation_Plain	1			
1c95fbe5-dfbf-46f4-87ec-761b00391576	Elevation_Plain	1			
c8d64614-0578-4d7d-88b9-6a47e3a7758b	Elevation_Plain	1			
d719c61d-2465-4cc6-86a8-4d8d2d05572a	Elevation_Plain	1			
ed07299e-391b-4dd9-a47d-2824716a048a	Elevation_Plain	1			
156a2a44-6c61-41a6-8717-1b3c1ad02c1f	Elevation_Plain	1			
fb685ca5-b45e-4987-b375-141763bc8eb0	Elevation_Plain	1			
bda19278-1807-4539-b1cd-982ac533ece7	Elevation_Plain	0			
a0d06f0d-18cc-4252-88b2-d3f194015164	Elevation_Plain	0			
a627aa9b-4570-4ce3-b00a-284f4aa513c3	Elevation_Plain	1			
9923ffe3-6063-43e6-95ee-cbdd7ba63cc2	Elevation_Plain	1			
3df5dd03-b9d7-4544-a677-97770e4f93a3	Elevation_Plain	1			
bcb45829-d1ee-4a8d-b2d5-c478925a51d2	Elevation_Plain	1			
49b3ff4d-665a-4854-9133-8395fe11a45c	Elevation_Plain	1			
2d23b156-27e5-4161-879d-3c392731cff3	Elevation_Plain	1			
925ee9f3-280c-47a7-89ae-23bd19d19749	Elevation_Plain	0			
ad8a90db-5d93-4a89-a39d-7d2c57cda66a	Elevation_Plain	0			
dcba0fb2-9d90-4bcf-adda-7ecc4676f725	Elevation_Plain	1			
a93fb23d-3b07-4bc7-850b-d0c2b7213725	Elevation_Plain	1			
f4f9d8d6-b7aa-4b9e-a54d-bb2e34c71f21	Elevation_Plain	1			
27ee13d2-cb1d-47b2-8814-8a917cc6baf6	Elevation_Plain	1			
58afb51d-c0f1-4cf2-adc6-9cb526c01795	Elevation_Plain	1			
f8b7c09e-bd87-4889-a41d-3ffde0241827	Elevation_Plain	1			
047c532d-d01f-4e96-83a5-25f970710f71	Elevation_Plain	1			
9529de30-552a-484a-931a-caec8c787b05	Elevation_Plain	1			
e1d5c9c5-42e1-44f9-8888-938e044bf18d	Elevation_Plain	1			
4139849c-a848-44fd-a01d-e05fcd0ffee0	Elevation_Plain	1			
43d72714-8df2-4eac-a10f-69c5ad836993	Elevation_Plain	1			
1f85607d-5875-4536-9e46-5300e4c5bcca	Elevation_Plain	1			
ad229f54-c93c-4362-b95f-52e4de816e5d	Elevation_Plain	1			
9760e535-dd83-47ba-80c6-601aff048221	Elevation_Plain	1			
d75a07a2-c66d-4389-96bb-de7225b90d8f	Elevation_Plain	1			
052b39ac-58db-423b-9487-6afb3f1ef3f9	Elevation_Plain	1			
0c8982ce-5430-46ee-b950-17957da6c3b5	Elevation_Plain	1			
c0744232-123c-4dc8-8e9d-ed44c0d5bea5	Elevation_Plain	1			
4fc860f9-276e-45a7-81d1-5933848ac478	Elevation_Plain	0			
e7f1cf4b-a2cd-4023-822e-511c0fda2f90	Elevation_Plain	1			
c6140b48-e340-4c29-8135-74eec83951dd	Elevation_Plain	1			
190f96cb-1c13-43d0-92a6-bf24339495ee	Elevation_Plain	0			
5ecf655f-2fe9-4ec6-a46d-7ee974581f82	Elevation_Plain	0			
e2d77bc5-c712-4863-9acc-6eb74bd524d0	Elevation_Plain	0			
83f3d2d2-bdeb-4a3d-aa42-044a006e73b2	Elevation_Plain	0			
5acbd0b1-29c9-495b-b39c-4f556fd5377d	Elevation_Plain	0			
803be1c4-7d53-4d28-9921-ef36e23454b8	Elevation_Plain	1			
69ab606f-45e7-44d2-8bb7-b9414530cdb8	Elevation_Plain	0			
d3aae8dc-a14f-4506-8a0b-49a07215cb6a	Elevation_Plain	1			
fd74e030-b5ec-441f-96e0-6ac279654396	Elevation_Plain	1			
5c7f27a6-a205-4e81-9d06-a3b8a0968d6a	Elevation_Plain	1			
b2158415-1b14-4faf-82b6-2e9e370224de	Elevation_Plain	1			
cac66bcb-4d40-4679-a1ec-b7efbb39f6f9	Elevation_Plain	1			
f63192b9-49b4-4825-a4ea-1ee4c4bafe0c	Elevation_Plain	0			
c491d9f5-c787-42b3-a7cc-f62c0edc1ea0	Elevation_Plain	0			
dce89fcb-89a2-4119-a145-506b9c53d477	Elevation_Plain	0			
e109445a-e33d-4016-9711-23e85d90a3cd	Elevation_Plain	0			
a5fc68be-755b-48c1-ad15-dd42a5adec76	Elevation_Plain	0			
ece20d9b-029c-47bf-b49e-04c70b620d5e	Elevation_Plain	0			
9ec5914e-c19b-4587-b958-137920b29ee2	Elevation_Plain	0			
75c35877-0995-4963-b29c-009c9d15bde3	Elevation_Plain	1			
fcc770ff-0ddb-4157-982b-ea36c70861fa	Elevation_Plain	1			
b8944509-5805-4adc-8d54-59982c37e5c0	Elevation_Plain	0			
b737ca2f-aaad-4cd5-86d9-6fa13175c5cc	Elevation_Plain	0			
8c3a09e4-dd14-46f1-98bd-04f379bf1d29	Elevation_Plain	0			
ca768624-f3ab-458f-871e-ec946a407b73	Elevation_Plain	1			
a15d3bd8-c41f-41e1-8a5a-a313d504d432	Elevation_Plain	0			
3a273342-b0cc-492f-b9b9-bd9da4ededf5	Elevation_Plain	0			
590203c0-16a8-4c6b-a206-82272a3e4559	Elevation_Plain	0			
09381065-7a6b-4163-97f3-acd7f3c07876	Elevation_Plain	0			
2d327f16-1b06-451e-b010-11235b771879	Elevation_Plain	1			
1f3d7004-14a2-4f3a-9d1b-341c30debf0d	Elevation_Plain	1			
48cb4ee8-a265-49be-82e4-998e57de2807	Elevation_Plain	1			
6bf480a3-8279-46d2-9223-1b97df845866	Elevation_Plain	1			
823f1145-85de-4a47-99f5-1ba832abb942	Elevation_Plain	1			
e4a9e3f2-7f0e-433a-a3b5-a75edb9e494d	Elevation_Plain	1			
154805df-463f-4184-8c75-536a2604be97	Elevation_Plain	1			
6cdd6e73-bbec-47ab-b8fd-863bfad72b41	Elevation_Plain	1			
05d437f3-4d8b-4283-8971-f504f1f14153	Elevation_Plain	1			
458ec9b8-1b2f-409c-bf44-fa14fac758da	Elevation_Plain	1			
de39dd6a-bb74-4b10-b504-daf6aaee2ee1	Elevation_Plain	1			
644909fe-66c9-4011-b923-253653877d02	Elevation_Plain	1			
0ceb3ca3-65ab-4eba-bd81-839f4167ad61	Elevation_Plain	1			
694eae69-bb69-44a2-9b5b-ae9a5a93ac7b	Elevation_Plain	1			
882bdc73-fc0b-4f78-b7b7-a6f481801638	Elevation_Plain	0			
a533e401-41ae-488b-8397-9c6fb07719dc	Elevation_Plain	1			
216af96e-6209-4f9a-8e41-8704104fd7d7	Elevation_Plain	1			
843056c9-9029-492c-b470-afc69a76740e	Elevation_Plain	0			
b3b0c573-978b-41be-857f-893d9bc2c0a4	Elevation_Plain	1			
2a0cceb3-155a-40e2-afa4-67b2457b7889	Elevation_Plain	1			
09705716-8d1a-4329-a0e8-f7a30df16fb2	Elevation_Plain	1			
51947a09-484e-4d4e-9564-158336e778d7	Elevation_Plain	1			
8e116e7a-7082-42c8-8950-6ac1c74262cd	Elevation_Plain	1			
9f4b15ca-ab4b-4c11-a94e-f64279ac6ff6	Elevation_Plain	1			
6447d9e0-df03-4811-8b30-b5e8efe368cd	Elevation_Plain	1			
5a55bd81-0aa9-4254-9a98-f2a6f0c60b9d	Elevation_Plain	1			
807440e1-0aaf-4c84-a948-353182b6a57c	Elevation_Plain	1			
28b048e1-bed1-40a4-8190-f85af598fbaf	Elevation_Plain	1			
6c98196e-2b2f-4205-9dfd-af2fb79ec450	Elevation_Plain	0			
9064e0de-d475-4de7-a1e3-c0d9423eb5df	Elevation_Plain	1			
9962c6f1-925d-45df-bdc5-b956a986e886	Elevation_Plain	1			
2459ef53-ccce-47b2-9025-1a8362dc607f	Elevation_Plain	1			
599b7309-624b-4434-b76f-2d51d2815520	Elevation_Plain	0			
98b5a62d-20fe-4c39-8917-53fd18a2e1ba	Elevation_Plain	1			
8a602755-ad30-429f-8ba8-b7e28bbcdfd4	Elevation_Plain	1			
92f2c2ae-298d-4ee1-953a-792b42df9a23	Elevation_Plain	0			
ba672dba-c827-4acc-b861-0e34634329f9	Elevation_Plain	1			
a73cd8c0-be8f-4000-8a21-e1120c578720	Elevation_Plain	1			
39651230-b761-4883-916c-82e5235d41ee	Elevation_Plain	1			
e11e43ee-c0d9-4628-80a9-90ebc211bfa7	Elevation_Plain	1			
63b6bdeb-1be3-47b6-a93e-f575974a5d22	Elevation_Plain	1			
70539376-653e-488e-825e-441a95855b3c	Elevation_Plain	0			
a8eb52d9-761e-4103-b881-341771ddb827	Elevation_Plain	1			
a48612f8-0c97-4eed-8b94-983ee4054a4b	Elevation_Plain	0			
2153c6cf-8362-4769-b63d-c228333992af	Elevation_Plain	1			
96b48cf2-a1fe-44e4-8be8-2e514d9f2d98	Elevation_Plain	0			
654ab5ce-9952-4c35-93b5-4e69d84571ae	Elevation_Plain	1			
fa3551b2-6cc7-4181-8391-c1b08a66a52c	Elevation_Plain	0			
a85a741f-6857-404c-b997-17ae686921e4	Elevation_Plain	0			
15ebf23e-38d5-42b7-9e66-1836443c2d81	Elevation_Plain	1			
d9db3543-960b-4753-a7c1-e52200421fa8	Elevation_Plain	1			
6da4d8a4-0c8f-43a0-86fc-0ba671eb7b76	Elevation_Plain	1			
e4dffc2b-87f1-4126-a496-f76370d6b1c8	Elevation_Plain	0			
fdb4962a-7ef4-4c94-a0de-a57041bcef1c	Elevation_Plain	1			
44418361-703f-4c86-bf44-25207a6f7760	Elevation_Plain	1			
e2d742e7-a9b3-4709-b0c0-3b058b229929	Elevation_Plain	0			
3129b7af-51be-46e9-99f8-2024c612bcfb	Elevation_Plain	1			
0e172c52-5e2f-40b0-9bee-a4c1353065a2	Elevation_Plain	1			
2cc4e43d-dc1a-4c86-ab99-4f249ac2be9b	Elevation_Plain	1			
92499a73-9ccf-448a-9223-6bab4530ace1	Elevation_Plain	1			
c45c3155-3822-4d84-8f53-f25b954f1675	Elevation_Plain	1			
8eb6f677-c809-4df5-98ed-802a608a142f	Elevation_Plain	0			
af9a87e7-7207-4f0c-82a8-b7a3f03cfd81	Elevation_Plain	0			
efdc451f-2fa6-4faa-a76e-2c293ea85bb7	Elevation_Plain	1			
8a24599a-dc99-4bef-96f5-b2f600cd54dd	Elevation_Plain	1			
644ef254-4646-4cb0-a5a6-06a29493ba31	Elevation_Plain	1			
a40c6e5c-8941-4df5-9afe-c327f1fe088c	Elevation_Plain	1			
dc6120dc-038d-4804-a2c7-e42742a64431	Elevation_Plain	1			
65212c55-1cab-4cc7-b53f-18947172ae8e	Elevation_Plain	1			
ea79038a-de21-458f-8153-69f80c55de76	Elevation_Plain	0			
cc194523-e480-4748-9dd8-c514044d0f5a	Elevation_Plain	0			
52a74b2a-f89b-4934-882d-d55cc5977591	Elevation_Plain	1			
5165cbcd-c7d9-4da4-a9f1-169e5bed6584	Elevation_Plain	1			
8d914fe0-634f-4ca8-b912-e834133fdaf7	Elevation_Plain	1			
3c15c73c-3cd3-4008-90b7-dc8a72d15eb1	Elevation_Plain	1			
62e71a23-6dcf-465a-a156-0df6d09c9ec2	Elevation_Plain	1			
08e2be6c-9a0f-4258-aae2-f147c633bae6	Elevation_Plain	1			
ce4974c7-8b45-4f19-aaaa-bde616f82469	Elevation_Plain	1			
a23c10ac-c212-4a4a-a29c-2803d74101e8	Elevation_Plain	1			
7f3fdaaa-95a7-49cc-97f1-4bd26130c578	Elevation_Plain	1			
b912bfde-ad17-4be3-9dea-b7603dee3137	Elevation_Plain	1			
01cb23d1-7906-4377-bab3-fb398d7fe290	Elevation_Plain	1			
d0e1ec54-9cab-4599-ba9d-45d9c2fb77ca	Elevation_Plain	1			
f3476876-3b8a-4667-bbc0-8ccdd059dd0f	Elevation_Plain	1			
04690f96-7ef5-4ff1-8f91-2d24743d8e9e	Elevation_Plain	1			
e73a0fa3-b44f-4985-9594-e1dcda3a0fab	Elevation_Plain	1			
5f0bf512-4e6f-462e-96e4-63d189e07adf	Elevation_Plain	1			
7317bb76-7d64-4524-b941-fd5f1dab61ad	Elevation_Plain	0			
f2fc341e-0f9d-431d-9122-2e89ced7bdf2	Elevation_Plain	0			
c734a3cd-700e-4573-8982-f4aabba9227e	Elevation_Plain	0			
5139d407-6479-4835-aa8c-c6e5bbe271e6	Elevation_Plain	1			
e36af901-0108-4ea3-a4ba-6c8978cc3cb6	Elevation_Plain	1			
e962191e-0ff6-4244-9805-3656ea6f7428	Elevation_Plain	1			
9fd69b34-0e03-42a6-8882-8c7c3f0be8ea	Elevation_Plain	1			
eaa7b867-1ad7-4ff0-bcb9-7337bb982eea	Elevation_Plain	1			
7466ab40-3666-4407-bd37-55814db584d0	Elevation_Plain	1			
9d1d35d2-0e5f-4663-81fb-d2fc8bd16758	Elevation_Plain	1			
cfdfb6ef-a325-43f3-aa84-6c698c607947	Elevation_Plain	1			
db05ae65-f985-49db-933b-c1e5e536600c	Elevation_Plain	1			
07651dd4-c634-474e-94a2-72611f0bfed1	Elevation_Plain	1			
360fc2b4-d137-4961-bc43-d214fe1c1f0d	Elevation_Plain	1			
7ea49b11-a677-4e54-95d3-e290ecc1d01b	Elevation_Plain	1			
5a415570-3e73-4588-9412-c678585be0df	Elevation_Plain	1			
08bda0aa-c6c4-4756-acab-5782cbdef2ed	Elevation_Plain	1			
f43c117d-70a4-4ce8-ac4c-69cfd4d4c924	Elevation_Plain	1			
57eed9d3-9ab6-47cc-83a2-234ad462df54	Elevation_Low	0			
2e008f26-d355-4327-8381-cc3b1b062d5f	Elevation_Low	0			
36d36d29-c4b2-4691-9769-c15a64bb2c40	Elevation_Low	0			
5a414f51-7070-463f-8d7c-12bc2bab9819	Elevation_Low	0			
6b8ef4c9-7b19-4a68-b3d7-e7cec8617ace	Elevation_Low	0			
24012731-eab5-42d7-9302-9c3bd6b4dce4	Elevation_Low	0			
70d3c5bb-2e0e-417e-a931-6f1f9df740e5	Elevation_Low	0			
04749650-2eaa-437d-a1e7-1241f3026bae	Elevation_Low	0			
84c51197-b7a3-4bbf-8f74-00be0a4457aa	Elevation_Low	0			
ceca07d4-b1c3-4dc1-a362-807fe833c88c	Elevation_Low	0			
ec640ebf-5fbc-4853-9ab0-25fd48a8e7f1	Elevation_Low	1			
8df3be01-4815-4787-b832-e5a84a6ff72e	Elevation_Low	0			
accedd10-dcb9-404d-a574-080bc8762c52	Elevation_Low	0			
d15b855c-e8ce-46b5-833a-a403ddc5717b	Elevation_Low	0			
c721f9d8-a9ec-4ca0-9945-4513fa3ad8f8	Elevation_Low	0			
cb84f2e1-29ef-40d7-b54f-35b0a39a84e5	Elevation_Low	0			
63ea7ce4-0544-4988-9c07-05a0614d2949	Elevation_Low	0			
ddad3e7a-f9a0-471a-b673-4b5ac22126f6	Elevation_Low	0			
f919b21b-52cd-486a-aa34-ab8849c9eded	Elevation_Low	0			
09457228-2e56-4b24-b3d8-515aef011bf6	Elevation_Low	0			
9cd0929a-ac31-4704-9d02-3e1bc9263cb5	Elevation_Low	0			
33e74b0e-7e9f-4329-b9c7-ee58e964fa53	Elevation_Low	0			
d8c4a30b-8644-4764-8879-1b308fd16a87	Elevation_Low	0			
c0a3b308-0645-46c9-a3a9-4c754261419f	Elevation_Low	0			
aac52059-fafc-48ca-b79c-caf9a66d33fd	Elevation_Low	0			
3fb3df71-f9a7-44c6-9e21-5d66ed2f7b3a	Elevation_Low	0			
b0f5a366-c9ec-48fd-b4f4-a0a23af4b027	Elevation_Low	0			
3c365041-8c9c-45ea-99ef-bcdfade69d8a	Elevation_Low	0			
8a8e8f2f-55a9-4cab-a61c-5930729e002a	Elevation_Low	1			
8b3e3b4c-bf50-4a4a-9d3f-6fe707ee4599	Elevation_Low	1			
3fb6d11c-009e-4a53-9fb4-d9a54d417b32	Elevation_Low	0			
04678c1f-dac2-46b5-b025-55953d667fec	Elevation_Low	1			
603e5c63-b767-4d5e-8537-ed61f01ca9e8	Elevation_Low	1			
e5da94e5-96b1-4298-b56c-84780acc1499	Elevation_Low	1			
a1e6a866-3d62-42b8-b8b8-6c819865ae2f	Elevation_Low	1			
089c72d2-be3a-4de6-bade-52eb7de2a2cb	Elevation_Low	0			
78817b84-0b76-4c72-ae9e-cb1257e6c9d7	Elevation_Low	0			
52011861-4e97-4990-aa39-7f169eec6873	Elevation_Low	1			
9836bfd6-012f-440c-8ad4-6e05910bb066	Elevation_Low	0			
df4d08a4-0eb5-4184-bcc6-4c3c2e52c5d6	Elevation_Low	0			
2f7a0243-86f9-4749-af83-abeeaf9099f3	Elevation_Low	0			
9a4aa97e-40ba-4e33-97a2-23160fa55f53	Elevation_Low	1			
